OID_,SOURCE_ID,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,X,Y,CLUSTER_ID,IS_SEED
510,510,74.405000000000001,109.709999999999994,66.355000000000004,85.586942440000001,0.218390805000000,0.191755153000000,0.299804688000000,0.604821803000000,78.659999999999997,-0.022130395000000,-0.067125803000000,78.682130389999998,0.369908747000000,0.418250243000000,1.474497682000000,1.531805673000000,-93.530552439999994,44.077785660000004,1,0
511,511,75.884000000000000,111.650000000000006,68.551000000000002,87.413468750000007,0.214461501000000,0.190717417000000,0.300597564000000,0.613981191000000,78.864999999999995,-0.021135170000000,-0.061224203000000,78.886135170000003,0.368047782000000,0.411135596000000,1.471324653000000,1.521969468000000,-93.530552439999994,44.077746660000003,1,0
512,512,75.933999999999997,111.370000000000005,68.695999999999998,87.346798590000006,0.212619430000000,0.189189766000000,0.298765682000000,0.616826794000000,78.109999999999999,-0.019775000000000,-0.059357813000000,78.129774999999995,0.365304281000000,0.407892287000000,1.466668423000000,1.516418414000000,-93.530552439999994,44.077707660000002,1,0
513,513,76.051000000000002,111.900000000000006,69.073999999999998,87.705153929999994,0.213254727000000,0.190735883000000,0.301563801000000,0.617283289000000,78.674999999999997,-0.021120903000000,-0.059124210000000,78.696120899999997,0.368080918000000,0.408920545000000,1.471381047000000,1.519292294000000,-93.530552439999994,44.077668660000001,1,0
514,514,78.066999999999993,113.480000000000004,70.700000000000003,89.388024720000004,0.208111208000000,0.184878907000000,0.293039960000000,0.623017272000000,78.192999999999998,-0.015962814000000,-0.055291386000000,78.208962810000003,0.357537120000000,0.399975789000000,1.453623170000000,1.502404398000000,-93.530552439999994,44.077629659999999,1,0
515,515,74.775000000000006,109.340000000000003,68.769999999999996,86.170082059999999,0.207426323000000,0.187735926000000,0.299666219000000,0.628955551000000,75.135000000000005,-0.018407577000000,-0.051651937000000,75.153407580000007,0.362688960000000,0.398476615000000,1.462253427000000,1.503590805000000,-93.531059440000007,44.077512659999996,1,0
516,516,76.234999999999999,112.450000000000003,68.503000000000000,87.843494800000002,0.216866231000000,0.191933646000000,0.301334642000000,0.609186305000000,80.162000000000006,-0.022244428000000,-0.064333484000000,80.184244430000007,0.370228616000000,0.415432906000000,1.475044271000000,1.528520184000000,-93.530552439999994,44.077590659999998,1,0
517,517,76.510999999999996,113.379999999999995,68.831999999999994,88.405885450000000,0.218802321000000,0.194158754000000,0.304553978000000,0.607091198000000,81.417000000000002,-0.024213541000000,-0.065766090000000,81.441213540000007,0.374210657000000,0.418764934000000,1.481878423000000,1.535000165000000,-93.530552439999994,44.077551659999997,1,0
518,518,78.406000000000006,114.170000000000002,71.447999999999993,89.976119870000005,0.207528411000000,0.185713692000000,0.295257909000000,0.625803626000000,78.486000000000004,-0.016671212000000,-0.053566342000000,78.502671210000003,0.359044106000000,0.398827086000000,1.456138561000000,1.501904518000000,-93.530552439999994,44.077512659999996,1,0
519,519,77.480000000000004,114.920000000000002,69.947999999999993,89.633474969999995,0.218444183000000,0.194594595000000,0.305752458000000,0.608666899000000,82.412000000000006,-0.024578041000000,-0.064771982000000,82.436578040000001,0.374989443000000,0.418069429000000,1.483221477000000,1.534602745000000,-93.530552439999994,44.077473660000003,1,0
520,520,78.891999999999996,114.760000000000005,70.870999999999995,90.215489989999995,0.210283614000000,0.185218846000000,0.292129890000000,0.617558383000000,79.757000000000005,-0.016298016000000,-0.058749523000000,79.773298019999999,0.358150958000000,0.403960216000000,1.454646859000000,1.507521520000000,-93.530552439999994,44.077434660000002,1,0
521,521,76.506000000000000,113.120000000000005,68.775999999999996,88.278801930000000,0.217909034000000,0.193085336000000,0.302970625000000,0.607991513000000,80.957999999999998,-0.023264526000000,-0.065145007000000,80.981264530000004,0.372290942000000,0.417233074000000,1.478576844000000,1.531962054000000,-93.530552439999994,44.077395660000001,1,0
522,522,76.120000000000005,112.129999999999995,68.608000000000004,87.701100269999998,0.215540885000000,0.191288181000000,0.300981261000000,0.611861232000000,79.531999999999996,-0.021653988000000,-0.062598011000000,79.553653990000001,0.369071600000000,0.413063065000000,1.473068839000000,1.524928009000000,-93.530552439999994,44.077356660000000,1,0
523,523,74.870000000000005,111.049999999999997,67.653999999999996,86.630793440000005,0.218241257000000,0.194599828000000,0.305920552000000,0.609221072000000,79.575999999999993,-0.024576652000000,-0.064416699000000,79.600576649999994,0.374998792000000,0.417698350000000,1.483237612000000,1.534148888000000,-93.530552439999994,44.077317659999999,1,0
