OID_,SOURCE_ID,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,X,Y,CLUSTER_ID,IS_SEED
11,11,21.998000000000001,39.085000000000001,20.106999999999999,28.377459819999999,0.299854500000000,0.279734132000000,0.417000195000000,0.514442881000000,36.064999999999998,-0.102079074000000,-0.134686538000000,36.167079070000000,0.518866357000000,0.550939304000000,1.776752432000000,1.830736667000000,-93.529936169999999,44.077338449999999,1,0
12,12,22.346000000000000,39.496000000000002,20.657000000000000,28.786509460000001,0.295003894000000,0.277319621000000,0.416413743000000,0.523014989000000,35.988999999999997,-0.099535752000000,-0.128197918000000,36.088535749999998,0.515030238000000,0.543316099000000,1.767475163000000,1.814343266000000,-93.529936169999999,44.077299449999998,1,0
13,13,23.489999999999998,39.154000000000003,21.052000000000000,29.028735879999999,0.274855515000000,0.250047890000000,0.376610887000000,0.537671758000000,33.765999999999998,-0.074890078000000,-0.115671000000000,33.840890080000001,0.470667772000000,0.512207182000000,1.666836952000000,1.728782967000000,-93.529936169999999,44.077260449999997,1,0
14,14,22.062000000000001,38.781999999999996,20.646000000000001,28.384459860000000,0.289809765000000,0.274801131000000,0.415941092000000,0.532360373000000,34.856000000000002,-0.096885507000000,-0.121212419000000,34.952885510000002,0.511012792000000,0.535102034000000,1.757864201000000,1.797126733000000,-93.529936169999999,44.077221450000003,1,0
15,15,22.722000000000001,39.198000000000000,21.518000000000001,28.958572780000001,0.278515281000000,0.266085271000000,0.407801594000000,0.548956579000000,34.155999999999999,-0.088535200000000,-0.108737026000000,34.244535200000001,0.496983434000000,0.517203193000000,1.725112226000000,1.756673388000000,-93.529936169999999,44.077182450000002,1,0
16,16,29.146000000000001,41.828000000000003,23.849000000000000,32.495362239999999,0.224374501000000,0.178685152000000,0.269114058000000,0.570168308000000,30.661000000000001,-0.010794849000000,-0.089001614000000,30.671794850000001,0.346313087000000,0.431335256000000,1.435119742000000,1.534247290000000,-93.529897169999998,44.077923450000000,2,0
17,17,23.446000000000002,37.631999999999998,20.024000000000001,28.088211739999998,0.267775027000000,0.232260388000000,0.345544892000000,0.532100340000000,31.794000000000000,-0.059278439000000,-0.118349732000000,31.853278440000000,0.440744845000000,0.502046857000000,1.605049902000000,1.691628557000000,-93.529897169999998,44.077884449999999,1,0
18,18,21.956000000000000,37.655999999999999,20.408000000000001,27.788047410000001,0.279989123000000,0.263369791000000,0.400469340000000,0.541958785000000,32.948000000000000,-0.086448388000000,-0.113531617000000,33.034448390000001,0.492572928000000,0.519758339000000,1.715066497000000,1.757335320000000,-93.529897169999998,44.077845449999998,1,0
19,19,21.873000000000001,38.052999999999997,20.048999999999999,27.859297309999999,0.289626190000000,0.269999666000000,0.405747674000000,0.526870418000000,34.183999999999997,-0.092914036000000,-0.124844014000000,34.276914040000001,0.503308252000000,0.535099678000000,1.739724775000000,1.790907500000000,-93.529897169999998,44.077806449999997,1,0
20,20,21.541000000000000,37.837000000000003,19.850999999999999,27.626771139999999,0.292843353000000,0.274445081000000,0.412275154000000,0.524645189000000,34.281999999999996,-0.096929155000000,-0.126791957000000,34.378929149999998,0.510443504000000,0.540018147000000,1.756510840000000,1.804956876000000,-93.529897169999998,44.077767450000003,1,0
21,21,21.712000000000000,37.865000000000002,20.238000000000000,27.777363760000000,0.287049626000000,0.271128120000000,0.410610336000000,0.534477750000000,33.780000000000001,-0.093568878000000,-0.119423667000000,33.873568880000001,0.505124320000000,0.530839732000000,1.743966470000000,1.785275999000000,-93.529897169999998,44.077728450000002,1,0
22,22,20.919000000000000,36.840000000000003,18.620000000000001,26.717625649999999,0.301548327000000,0.275645354000000,0.406780960000000,0.505428882000000,34.140999999999998,-0.098893675000000,-0.141033530000000,34.239893670000001,0.512361311000000,0.554001987000000,1.761078445000000,1.830693315000000,-93.529897169999998,44.077689450000001,1,0
23,23,21.727000000000000,37.164000000000001,19.486000000000001,27.282043059999999,0.286608217000000,0.262128339000000,0.391752316000000,0.524324615000000,33.115000000000002,-0.086073721000000,-0.126103321000000,33.201073719999997,0.490550343000000,0.530768568000000,1.710498458000000,1.773641942000000,-93.529897169999998,44.077650450000000,1,0
24,24,21.222000000000001,37.338000000000001,19.949999999999999,27.340458590000001,0.289206547000000,0.275204918000000,0.417404817000000,0.534308211000000,33.503999999999998,-0.097149408000000,-0.119831869000000,33.601149409999998,0.511658011000000,0.534109819000000,1.759400622000000,1.795988687000000,-93.529897169999998,44.077611449999999,1,0
25,25,20.344999999999999,36.847999999999999,18.550000000000001,26.556836090000001,0.309092201000000,0.288549298000000,0.427063116000000,0.503419453000000,34.801000000000002,-0.110439249000000,-0.143617232000000,34.911439250000001,0.532742116000000,0.565000900000000,1.811157533000000,1.867730089000000,-93.529897169999998,44.077572449999998,1,0
26,26,20.907000000000000,37.145000000000003,19.341000000000001,27.024235760000000,0.297211406000000,0.279714739000000,0.419467335000000,0.520689191000000,34.042000000000002,-0.101755973000000,-0.130084116000000,34.143755970000001,0.518835605000000,0.546707842000000,1.776677668000000,1.823342706000000,-93.529897169999998,44.077533449999997,1,0
27,27,20.756000000000000,37.061999999999998,19.675000000000001,27.027819030000000,0.294120728000000,0.282022899000000,0.427496526000000,0.530867196000000,33.692999999999998,-0.103281587000000,-0.122811093000000,33.796281590000000,0.522488662000000,0.541658744000000,1.785604163000000,1.817692521000000,-93.529897169999998,44.077494450000003,1,0
28,28,21.454999999999998,36.481999999999999,19.099000000000000,26.808115380000000,0.285505382000000,0.259367934000000,0.386914877000000,0.523518447000000,32.409999999999997,-0.083662184000000,-0.126478530000000,32.493662180000001,0.486039174000000,0.529191956000000,1.700396178000000,1.767553540000000,-93.529897169999998,44.077455450000002,1,0
29,29,22.722000000000001,37.840000000000003,19.344000000000001,27.822923520000000,0.285478912000000,0.249628480000000,0.366781503000000,0.511205074000000,33.613999999999997,-0.075453658000000,-0.134638200000000,33.689453659999998,0.469971009000000,0.530261435000000,1.665346360000000,1.757038844000000,-93.529897169999998,44.077416450000001,1,0
30,30,25.870999999999999,41.994000000000000,20.864000000000001,30.919848930000001,0.284976630000000,0.237574597000000,0.343035255000000,0.496832881000000,37.253000000000000,-0.065081315000000,-0.144083671000000,37.318081319999997,0.449763767000000,0.531298652000000,1.623207452000000,1.743738822000000,-93.529897169999998,44.077377450000000,1,0
31,31,22.449999999999999,37.985999999999997,19.138999999999999,27.768327379999999,0.292469441000000,0.257065325000000,0.376201661000000,0.503843521000000,34.383000000000003,-0.082387685000000,-0.140639648000000,34.465387679999999,0.482261562000000,0.541099004000000,1.692026726000000,1.784362772000000,-93.529897169999998,44.077338449999999,1,0
32,32,21.962000000000000,37.936999999999998,19.082999999999998,27.602574170000000,0.297889992000000,0.266698943000000,0.391390631000000,0.503018162000000,34.829000000000001,-0.091035932000000,-0.142067813000000,34.920035929999997,0.497977575000000,0.548945753000000,1.727392769000000,1.810141400000000,-93.529897169999998,44.077299449999998,1,0
33,33,21.635000000000002,36.468000000000004,19.831000000000000,27.026263830000001,0.275082603000000,0.255288023000000,0.387567935000000,0.543791817000000,31.469999999999999,-0.079285036000000,-0.111691944000000,31.549285040000001,0.479336725000000,0.512161732000000,1.685602034000000,1.735188008000000,-93.529897169999998,44.077260449999997,1,0
34,34,21.282000000000000,36.435000000000002,19.343000000000000,26.799156690000000,0.284109432000000,0.262539633000000,0.394876739000000,0.530890627000000,32.244999999999997,-0.086169219000000,-0.121396315000000,32.331169220000000,0.491220857000000,0.526603555000000,1.712010149000000,1.767347871000000,-93.529897169999998,44.077221450000003,1,0
35,35,25.613000000000000,38.725000000000001,22.544000000000000,29.798676310000001,0.233211525000000,0.203798688000000,0.313729243000000,0.582156230000000,29.292999999999999,-0.032996478000000,-0.082449759000000,29.325996480000001,0.391343358000000,0.443999100000000,1.511927537000000,1.577571282000000,-93.529858169999997,44.077962450000001,2,0
36,36,25.318000000000001,38.695000000000000,21.927000000000000,29.547123259999999,0.241866249000000,0.208973177000000,0.317849166000000,0.566662359000000,30.145000000000000,-0.037814754000000,-0.093055620000000,30.182814749999999,0.400458420000000,0.459039132000000,1.528359270000000,1.603324264000000,-93.529858169999997,44.077923450000000,2,0
37,37,22.695000000000000,37.552000000000000,21.050999999999998,28.097214160000000,0.263845183000000,0.246601491000000,0.379043780000000,0.560582659000000,31.358000000000001,-0.071084160000000,-0.099394819000000,31.429084159999999,0.464929548000000,0.493880881000000,1.654637585000000,1.696593575000000,-93.529858169999997,44.077884449999999,1,0
38,38,21.933000000000000,36.994000000000000,20.548999999999999,27.518926369999999,0.270507427000000,0.255587422000000,0.392438376000000,0.555468454000000,31.506000000000000,-0.079115708000000,-0.103495395000000,31.585115710000000,0.479829983000000,0.504521731000000,1.686682168000000,1.723691738000000,-93.529858169999997,44.077845449999998,1,0
39,39,43.040999999999997,64.245999999999995,36.765999999999998,49.436204519999997,0.233726518000000,0.197647432000000,0.300690574000000,0.572269091000000,48.685000000000002,-0.027688420000000,-0.088672919000000,48.712688419999999,0.380433419000000,0.445727814000000,1.492669780000000,1.573087639000000,-93.531067170000000,44.077533449999997,2,0
40,40,21.824999999999999,37.390999999999998,19.928999999999998,27.517161600000001,0.283414567000000,0.262868144000000,0.396212488000000,0.532989222000000,33.027999999999999,-0.086373113000000,-0.119911555000000,33.114373110000002,0.491756107000000,0.525431999000000,1.713218786000000,1.765858581000000,-93.529858169999997,44.077806449999997,1,0
41,41,22.486999999999998,38.005000000000003,20.806999999999999,28.183780460000001,0.274223832000000,0.256529789000000,0.391029356000000,0.547480595000000,32.716000000000001,-0.080237149000000,-0.109167394000000,32.796237150000003,0.481381077000000,0.510646787000000,1.690087606000000,1.734357651000000,-93.529858169999997,44.077767450000003,1,0
42,42,22.454000000000001,37.591000000000001,20.437999999999999,27.898490049999999,0.273472568000000,0.252094263000000,0.382179918000000,0.543693969000000,32.289999999999999,-0.076480747000000,-0.111549023000000,32.366480750000001,0.474061216000000,0.509705866000000,1.674133785000000,1.727408226000000,-93.529858169999997,44.077728450000002,1,0
43,43,21.126000000000001,36.716999999999999,19.609999999999999,26.950560070000002,0.286397477000000,0.269539962000000,0.407789083000000,0.534085029000000,32.698000000000000,-0.092192685000000,-0.119595109000000,32.790192679999997,0.502567495000000,0.529872440000000,1.738000568000000,1.781636199000000,-93.529858169999997,44.077689450000001,1,0
44,44,21.984000000000002,37.677000000000000,20.696000000000002,27.875778019999998,0.276818544000000,0.263036154000000,0.402746054000000,0.549300634000000,32.673999999999999,-0.085859353000000,-0.108299215000000,32.759859349999999,0.492029745000000,0.514567259000000,1.713837336000000,1.748642218000000,-93.529858169999997,44.077650450000000,1,0
45,45,20.265000000000001,36.966999999999999,19.163000000000000,26.736054830000000,0.304387714000000,0.291829746000000,0.438729675000000,0.518381259000000,34.506000000000000,-0.112520453000000,-0.132715492000000,34.618520449999998,0.537853420000000,0.557423447000000,1.824179620000000,1.858462809000000,-93.529858169999997,44.077611449999999,1,0
46,46,21.108000000000001,36.948999999999998,19.260999999999999,26.967649670000000,0.293426799000000,0.272852541000000,0.408315290000000,0.521286097000000,33.529000000000003,-0.095680178000000,-0.129123878000000,33.624680179999999,0.507893192000000,0.541072885000000,1.750473754000000,1.804672632000000,-93.529858169999997,44.077572449999998,1,0
47,47,21.623999999999999,36.432000000000002,19.776000000000000,26.993691710000000,0.275362319000000,0.255064076000000,0.386833856000000,0.542819499000000,31.463999999999999,-0.079124268000000,-0.112365094000000,31.543124270000000,0.478967628000000,0.512644958000000,1.684794673000000,1.735667672000000,-93.529858169999997,44.077533449999997,1,0
48,48,21.352000000000000,37.353000000000002,19.680000000000000,27.315788550000001,0.290950250000000,0.272566221000000,0.410019218000000,0.526865312000000,33.673999999999999,-0.095173822000000,-0.125036678000000,33.769173819999999,0.507433982000000,0.537077373000000,1.749391158000000,1.797544338000000,-93.529858169999997,44.077494450000003,1,0
49,49,21.680000000000000,37.292000000000002,19.969999999999999,27.443982729999998,0.283342223000000,0.264735807000000,0.400287165000000,0.535503593000000,32.933999999999997,-0.087912645000000,-0.118238707000000,33.021912639999996,0.494793956000000,0.525181593000000,1.720110701000000,1.767820809000000,-93.529858169999997,44.077455450000002,1,0
50,50,41.835999999999999,61.853000000000002,35.283999999999999,47.682998929999997,0.231971956000000,0.193048443000000,0.292624808000000,0.570449291000000,46.585999999999999,-0.023620415000000,-0.089624603000000,46.609620419999999,0.372224919000000,0.443168800000000,1.478463524000000,1.564744393000000,-93.531067170000000,44.077494450000003,2,0
51,51,22.824000000000002,38.317000000000000,20.641999999999999,28.373812040000001,0.276169858000000,0.253397884000000,0.382552656000000,0.538716497000000,33.167999999999999,-0.077808346000000,-0.115160852000000,33.245808349999997,0.476217603000000,0.514126939000000,1.678803014000000,1.735928588000000,-93.529858169999997,44.077416450000001,1,0
52,52,24.280999999999999,40.942000000000000,20.288000000000000,29.874276949999999,0.295089875000000,0.255446698000000,0.370780016000000,0.495530262000000,37.314999999999998,-0.081259721000000,-0.146633766000000,37.396259720000003,0.479598170000000,0.545740286000000,1.686174375000000,1.790134188000000,-93.529858169999997,44.077377450000000,1,0
53,53,21.007999999999999,36.164999999999999,18.411000000000001,26.383127250000001,0.294508228000000,0.265107656000000,0.391027295000000,0.509083368000000,32.911000000000001,-0.089354890000000,-0.137457663000000,33.000354889999997,0.495397734000000,0.543539748000000,1.721487053000000,1.798817491000000,-93.529858169999997,44.077338449999999,1,0
54,54,20.632999999999999,36.241000000000000,17.719999999999999,26.160588489999999,0.307926197000000,0.274431199000000,0.398631047000000,0.488948980000000,34.128999999999998,-0.098597742000000,-0.153269700000000,34.227597740000000,0.510421302000000,0.564489678000000,1.756458101000000,1.847773135000000,-93.529858169999997,44.077299449999998,1,0
55,55,20.353000000000002,36.268000000000001,18.875000000000000,26.368403180000001,0.298020830000000,0.281079458000000,0.421634080000000,0.520431234000000,33.308000000000000,-0.102969694000000,-0.130377768000000,33.410969690000002,0.520997189000000,0.547918875000000,1.781948607000000,1.827250480000000,-93.529858169999997,44.077260449999997,1,0
56,56,20.228000000000002,35.491999999999997,18.670999999999999,25.932349739999999,0.291992392000000,0.273941134000000,0.411994926000000,0.526062211000000,32.085000000000001,-0.096420266000000,-0.125722198000000,32.181420269999997,0.509637185000000,0.538675421000000,1.754597588000000,1.802026008000000,-93.529858169999997,44.077221450000003,1,0
57,57,41.625000000000000,63.817000000000000,35.551000000000002,48.542502730000002,0.246364924000000,0.210466418000000,0.317523000000000,0.557077268000000,50.457999999999998,-0.039306916000000,-0.099619130000000,50.497306920000000,0.403078045000000,0.466967408000000,1.533141141000000,1.615821734000000,-93.531067170000000,44.077455450000002,2,0
58,58,22.831000000000000,36.520000000000003,21.061000000000000,27.679900539999998,0.249273082000000,0.230644808000000,0.357508488000000,0.576697700000000,29.148000000000000,-0.056665672000000,-0.087481968000000,29.204665670000001,0.437989858000000,0.470014486000000,1.599579519000000,1.643145928000000,-93.529819169999996,44.077884449999999,1,0
59,59,42.649999999999999,65.234999999999999,36.945000000000000,49.798128310000003,0.242186942000000,0.209343282000000,0.318367635000000,0.566337089000000,50.875000000000000,-0.038148174000000,-0.093295588000000,50.913148169999999,0.401108156000000,0.459571043000000,1.529542790000000,1.604459029000000,-93.531067170000000,44.077416450000001,2,0
60,60,19.989000000000001,34.786000000000001,19.260999999999999,25.694435439999999,0.278638511000000,0.270141488000000,0.416652588000000,0.553699764000000,30.321999999999999,-0.091866119000000,-0.105632395000000,30.413866120000002,0.503536671000000,0.517253561000000,1.740257141000000,1.761890036000000,-93.529819169999996,44.077845449999998,1,0
61,61,21.039999999999999,35.341000000000001,18.443999999999999,26.024661490000000,0.283190821000000,0.253649279000000,0.376967077000000,0.521886760000000,31.198000000000000,-0.078650184000000,-0.127222185000000,31.276650180000001,0.476632967000000,0.525900584000000,1.679705323000000,1.755001838000000,-93.529819169999996,44.077806449999997,1,0
62,62,21.651000000000000,36.353000000000002,19.111000000000001,26.805078689999998,0.281524306000000,0.253465278000000,0.378011467000000,0.525706269000000,31.943999999999999,-0.078345328000000,-0.124458277000000,32.022345330000000,0.476328970000000,0.523115090000000,1.679044848000000,1.750286249000000,-93.529819169999996,44.077767450000003,1,0
63,63,20.986000000000001,36.499000000000002,19.073000000000000,26.685629880000000,0.291348612000000,0.269861703000000,0.403858169000000,0.522562262000000,32.939000000000000,-0.092983098000000,-0.127965725000000,33.031983099999998,0.503085998000000,0.537917285000000,1.739207090000000,1.795454265000000,-93.529819169999996,44.077728450000002,1,0
64,64,20.160000000000000,36.795999999999999,17.890000000000001,26.333902840000000,0.318356891000000,0.292085118000000,0.425843444000000,0.486194152000000,35.542000000000002,-0.114528499000000,-0.156989017000000,35.656528500000000,0.538250119000000,0.579306294000000,1.825198413000000,1.899267710000000,-93.529819169999996,44.077689450000001,1,0
65,65,19.680000000000000,36.084000000000003,18.451000000000001,26.011515760000002,0.308588473000000,0.294168281000000,0.439632300000000,0.511334664000000,34.036999999999999,-0.114963282000000,-0.138147275000000,34.151963279999997,0.541479633000000,0.563869732000000,1.833536585000000,1.873334394000000,-93.529819169999996,44.077650450000000,1,0
66,66,19.873999999999999,35.966000000000001,18.356999999999999,25.984023820000001,0.305919410000000,0.288180516000000,0.429314623000000,0.510398710000000,33.701000000000001,-0.109740286000000,-0.138364085000000,33.810740289999998,0.532165727000000,0.560020044000000,1.809701117000000,1.858189004000000,-93.529819169999996,44.077611449999999,1,0
67,67,20.241000000000000,35.338999999999999,18.957000000000001,25.935245330000001,0.286504787000000,0.271644476000000,0.412254594000000,0.536432836000000,31.480000000000000,-0.093934556000000,-0.118051438000000,31.573934560000001,0.505954225000000,0.529928271000000,1.745911763000000,1.784433037000000,-93.529819169999996,44.077572449999998,1,0
68,68,20.257999999999999,35.250999999999998,19.391999999999999,26.006853130000000,0.280085700000000,0.270100344000000,0.415123072000000,0.550112054000000,30.852000000000000,-0.091985421000000,-0.108172121000000,30.943985420000001,0.503470409000000,0.519597838000000,1.740102675000000,1.765603597000000,-93.529819169999996,44.077533449999997,1,0
69,69,21.843000000000000,37.938000000000002,18.498000000000001,27.438321720000001,0.305764217000000,0.269232699000000,0.389869922000000,0.487585007000000,35.534999999999997,-0.093994558000000,-0.153819032000000,35.628994560000002,0.502072078000000,0.561609891000000,1.736849334000000,1.835695264000000,-93.529819169999996,44.077494450000003,1,0
70,70,40.601999999999997,62.326000000000001,35.512000000000000,47.589056249999999,0.241764044000000,0.211060159000000,0.322238044000000,0.569778263000000,48.537999999999997,-0.039607050000000,-0.091080613000000,48.577607049999997,0.404118305000000,0.458598176000000,1.535047535000000,1.605067136000000,-93.531067170000000,44.077377450000000,2,0
71,71,21.193999999999999,36.737000000000002,19.980000000000000,27.067774230000001,0.281731910000000,0.268301945000000,0.409554425000000,0.543865857000000,32.299999999999997,-0.090685526000000,-0.112500160000000,32.390685529999999,0.500569899000000,0.522345172000000,1.733367934000000,1.767752124000000,-93.529819169999996,44.077455450000002,1,0
72,72,20.992000000000001,36.524999999999999,18.533999999999999,26.572221370000001,0.297789937000000,0.270059287000000,0.398455737000000,0.507433265000000,33.524000000000001,-0.093834401000000,-0.139082984000000,33.617834400000000,0.503404283000000,0.548422737000000,1.739948552000000,1.813621261000000,-93.529819169999996,44.077416450000001,1,0
73,73,21.472999999999999,37.087000000000003,18.430000000000000,26.933252050000000,0.300419892000000,0.266632514000000,0.389085472000000,0.496939628000000,34.271000000000001,-0.091243019000000,-0.146577478000000,34.362243020000001,0.497870006000000,0.553128994000000,1.727145718000000,1.817311273000000,-93.529819169999996,44.077377450000000,1,0
74,74,20.353999999999999,35.953000000000003,18.533999999999999,26.143276260000000,0.298012528000000,0.277034827000000,0.412966934000000,0.515506356000000,33.018000000000001,-0.099643244000000,-0.133688753000000,33.117643240000000,0.514576764000000,0.548176246000000,1.766384986000000,1.822350911000000,-93.529819169999996,44.077338449999999,1,0
75,75,21.405000000000001,36.878000000000000,18.434000000000001,26.820224119999999,0.298578282000000,0.265480500000000,0.388290798000000,0.499864418000000,33.917000000000002,-0.090084336000000,-0.144301784000000,34.007084339999999,0.496002777000000,0.550225386000000,1.722868489000000,1.810766198000000,-93.529819169999996,44.077299449999998,1,0
76,76,19.896000000000001,35.539999999999999,18.077000000000002,25.727549079999999,0.303586330000000,0.282199293000000,0.418747825000000,0.508638154000000,33.106999999999999,-0.104547495000000,-0.139188987000000,33.211547500000002,0.522767262000000,0.556728222000000,1.786288701000000,1.844240590000000,-93.529819169999996,44.077260449999997,1,0
77,77,40.325000000000003,62.222999999999999,34.832000000000001,47.297200689999997,0.246935166000000,0.213539026000000,0.323379999000000,0.559793003000000,49.289000000000001,-0.041985733000000,-0.097963313000000,49.330985730000002,0.408453036000000,0.467581512000000,1.543037818000000,1.620145528000000,-93.531067170000000,44.077338449999999,2,0
78,78,38.616999999999997,60.210000000000001,32.267000000000003,45.305172910000003,0.258938653000000,0.218492922000000,0.324414063000000,0.535907657000000,49.536000000000001,-0.046883915000000,-0.114697850000000,49.582883920000000,0.417075033000000,0.488409650000000,1.559157884000000,1.655277212000000,-93.531067170000000,44.077299449999998,2,0
79,79,20.634000000000000,33.908000000000001,19.907000000000000,25.637232489999999,0.251714241000000,0.243372080000000,0.383253934000000,0.587088593000000,27.274999999999999,-0.067434082000000,-0.081105186000000,27.342434080000000,0.459526424000000,0.473556573000000,1.643307163000000,1.663053009000000,-93.529780169999995,44.077845449999998,1,0
80,80,19.949000000000002,33.329000000000001,18.974000000000000,24.958615869999999,0.262689310000000,0.251135553000000,0.390041978000000,0.569294008000000,27.734999999999999,-0.074743952000000,-0.093636162000000,27.809743950000001,0.472472695000000,0.491702759000000,1.670710311000000,1.698822393000000,-93.529780169999995,44.077806449999997,1,0
81,81,19.963999999999999,33.433999999999997,18.771000000000001,24.958259110000000,0.266403417000000,0.252256639000000,0.389002801000000,0.561434468000000,28.132999999999999,-0.075993848000000,-0.099136748000000,28.208993849999999,0.474330039000000,0.497855930000000,1.674714486000000,1.709432306000000,-93.529780169999995,44.077767450000003,1,0
82,82,18.963999999999999,33.387000000000000,17.298999999999999,24.314470770000000,0.296116929000000,0.275505721000000,0.411474381000000,0.518135801000000,30.510999999999999,-0.098167983000000,-0.131635319000000,30.609167979999999,0.512138395000000,0.545232043000000,1.760546298000000,1.815252862000000,-93.529780169999995,44.077728450000002,1,0
83,83,18.616000000000000,33.027999999999999,17.654000000000000,24.145862009999998,0.291089264000000,0.279064364000000,0.424007061000000,0.534516168000000,29.786000000000001,-0.100516609000000,-0.119951514000000,29.886516610000001,0.517803765000000,0.536952629000000,1.774172755000000,1.805798580000000,-93.529780169999995,44.077689450000001,1,0
84,84,19.007000000000001,33.191000000000003,17.923999999999999,24.387006830000001,0.285065771000000,0.271734549000000,0.413841396000000,0.540025911000000,29.451000000000001,-0.093853569000000,-0.115475885000000,29.544853570000001,0.506098923000000,0.527593689000000,1.746251381000000,1.780701603000000,-93.529780169999995,44.077650450000000,1,0
85,85,19.408000000000001,34.006000000000000,19.062000000000001,25.142516080000000,0.277436562000000,0.273299135000000,0.424953423000000,0.560548139000000,29.542000000000002,-0.094304321000000,-0.100987913000000,29.636304320000001,0.508609032000000,0.515246091000000,1.752164056000000,1.762691332000000,-93.529780169999995,44.077611449999999,1,0
86,86,20.096000000000000,33.738999999999997,19.216000000000001,25.241658640000001,0.263751288000000,0.253422495000000,0.394089951000000,0.569548594000000,28.166000000000000,-0.076721742000000,-0.093586672000000,28.242721740000000,0.476258273000000,0.493383310000000,1.678891322000000,1.704112698000000,-93.529780169999995,44.077572449999998,1,0
87,87,19.728000000000002,33.697000000000003,19.183000000000000,25.117519000000001,0.267936598000000,0.261469350000000,0.407949302000000,0.569279164000000,28.483000000000001,-0.083707030000000,-0.094215513000000,28.566707030000000,0.489475134000000,0.500053218000000,1.708079886000000,1.724088813000000,-93.529780169999995,44.077533449999997,1,0
88,88,42.549999999999997,64.834999999999994,36.173999999999999,49.405256129999998,0.244469610000000,0.207524328000000,0.312943225000000,0.557939385000000,50.945999999999998,-0.036674817000000,-0.098854130000000,50.982674820000000,0.397912039000000,0.463951796000000,1.523736780000000,1.608375540000000,-93.531067170000000,44.077260449999997,2,0
