OID_,SOURCE_ID,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,X,Y,CLUSTER_ID,IS_SEED
1059,1059,54.220999999999997,83.286000000000001,48.844999999999999,63.933060470000001,0.235523183000000,0.211371057000000,0.327818005000000,0.586473117000000,63.506000000000000,-0.039584228000000,-0.079972310000000,63.545584230000003,0.404662706000000,0.447380372000000,1.536046919000000,1.590395612000000,-93.538200009999997,44.065492169999999,1,0
1060,1060,52.180999999999997,80.299999999999997,47.463999999999999,61.708395039999999,0.234221599000000,0.212249304000000,0.330745616000000,0.591083437000000,60.954999999999998,-0.040271194000000,-0.076970185000000,60.995271189999997,0.406199418000000,0.444981066000000,1.538874303000000,1.588200953000000,-93.538200009999997,44.065453570000003,1,0
1061,1061,49.484000000000002,77.572000000000003,45.156999999999996,59.175547000000002,0.242220309000000,0.221067876000000,0.342959010000000,0.582130150000000,60.503000000000000,-0.048163611000000,-0.083339818000000,60.551163610000003,0.421534916000000,0.458420095000000,1.567617816000000,1.616119670000000,-93.538200009999997,44.065414969999999,1,0
1062,1062,49.095999999999997,76.128000000000000,44.079999999999998,58.163379089999999,0.240718407000000,0.215869162000000,0.333136153000000,0.579024800000000,59.079999999999998,-0.043670557000000,-0.085148608000000,59.123670560000001,0.412515319000000,0.456217615000000,1.550594753000000,1.607252895000000,-93.538200009999997,44.065376370000003,1,0
1063,1063,48.159999999999997,74.846000000000004,42.970999999999997,57.060833490000000,0.243170295000000,0.216948767000000,0.333429125000000,0.574125538000000,58.561000000000000,-0.044717039000000,-0.088485754000000,58.605717040000002,0.414393377000000,0.460468376000000,1.554111296000000,1.614244391000000,-93.538200009999997,44.065337769999999,1,0
1064,1064,38.866999999999997,63.185000000000002,35.067000000000000,47.373277989999998,0.261782091000000,0.238290283000000,0.363036501000000,0.554989317000000,52.436000000000000,-0.063967794000000,-0.102766210000000,52.499967789999999,0.450973285000000,0.490989939000000,1.625672164000000,1.682333957000000,-93.539512410000000,44.065106170000000,3,0
1065,1065,46.265999999999998,72.123000000000005,41.822000000000003,55.049521849999998,0.241712362000000,0.218407116000000,0.337704233000000,0.579870499000000,56.158000000000001,-0.045880745000000,-0.084714533000000,56.203880740000002,0.416926158000000,0.457747566000000,1.558876929000000,1.612190147000000,-93.538200009999997,44.065299170000003,1,0
1066,1066,43.747000000000000,69.207999999999998,40.106999999999999,52.637498430000001,0.245476223000000,0.225408348000000,0.349508566000000,0.579513929000000,54.561999999999998,-0.052019443000000,-0.085313141000000,54.614019440000000,0.429018718000000,0.463790250000000,1.582005623000000,1.628438942000000,-93.538200009999997,44.065260570000000,3,0
1067,1067,43.338999999999999,68.543999999999997,39.570000000000000,52.097132860000002,0.246271540000000,0.225279980000000,0.348554202000000,0.577293417000000,54.179000000000002,-0.051959354000000,-0.086799205000000,54.230959349999999,0.428798003000000,0.465189573000000,1.581577794000000,1.630227943000000,-93.538200009999997,44.065221970000003,3,0
1068,1068,41.982999999999997,66.186999999999998,38.436000000000000,50.400454209999999,0.244157468000000,0.223758898000000,0.347090372000000,0.580718268000000,51.954999999999998,-0.050549091000000,-0.084420829000000,52.005549090000002,0.426179807000000,0.461609292000000,1.576519067000000,1.623547044000000,-93.538200009999997,44.065183370000000,3,0
1069,1069,40.667999999999999,65.349000000000004,37.082999999999998,49.327230190000002,0.254004577000000,0.232802286000000,0.358038123000000,0.567460864000000,52.947000000000003,-0.058796646000000,-0.093870021000000,53.005796650000001,0.441667558000000,0.478041111000000,1.606889938000000,1.657036557000000,-93.538200009999997,44.065144770000003,3,0
1070,1070,42.515999999999998,66.887000000000000,38.774999999999999,50.941082469999998,0.244033199000000,0.222763544000000,0.345061449000000,0.579709062000000,52.482999999999997,-0.049701035000000,-0.085046363000000,52.532701039999999,0.424463674000000,0.461469299000000,1.573219494000000,1.622219122000000,-93.538200009999997,44.065106170000000,3,0
1071,1071,42.884000000000000,67.373000000000005,38.776000000000003,51.256663830000001,0.245307431000000,0.222108347000000,0.342594536000000,0.575542131000000,53.085999999999999,-0.049219971000000,-0.087810082000000,53.135219970000001,0.423332791000000,0.463762539000000,1.571052141000000,1.624626183000000,-93.538200009999997,44.065067569999997,3,0
1072,1072,42.503000000000000,68.087999999999994,38.524000000000001,51.402267549999998,0.253905333000000,0.231347940000000,0.355016859000000,0.565797204000000,55.149000000000001,-0.057564967000000,-0.094922711000000,55.206564970000002,0.439189630000000,0.477987800000000,1.601957509000000,1.655259796000000,-93.538200009999997,44.065028970000000,3,0
1073,1073,46.040999999999997,72.430000000000007,41.404000000000003,55.015663820000000,0.247153527000000,0.222746495000000,0.342416339000000,0.571641585000000,57.414999999999999,-0.049867709000000,-0.090473182000000,57.464867710000000,0.424434259000000,0.466952304000000,1.573163050000000,1.629768248000000,-93.538200009999997,44.064990369999997,1,0
1074,1074,49.616000000000000,77.641999999999996,43.941000000000003,58.937365339999999,0.248057997000000,0.220229769000000,0.336377930000000,0.565943690000000,61.726999999999997,-0.047778316000000,-0.094186298000000,61.774778320000003,0.420084936000000,0.468797436000000,1.564858110000000,1.629451051000000,-93.538200009999997,44.064951770000000,1,0
1075,1075,41.331000000000003,66.028000000000006,37.398000000000003,49.888404629999997,0.252992386000000,0.230041263000000,0.353010963000000,0.566396074000000,53.326999999999998,-0.056402108000000,-0.094439647000000,53.383402109999999,0.436959096000000,0.476513552000000,1.597541797000000,1.651633180000000,-93.539512410000000,44.065067569999997,3,0
1076,1076,52.203000000000003,80.462999999999994,46.911000000000001,61.644382010000001,0.237701892000000,0.213016146000000,0.329543467000000,0.583013310000000,61.811999999999998,-0.041089895000000,-0.082346848000000,61.853089890000000,0.407539815000000,0.451116669000000,1.541348198000000,1.597198434000000,-93.538200009999997,44.064913169999997,1,0
1077,1077,46.176000000000002,71.263000000000005,42.087000000000003,54.717315100000000,0.235119525000000,0.213617282000000,0.332930778000000,0.590586981000000,54.262999999999998,-0.041476625000000,-0.077361684000000,54.304476620000003,0.408589661000000,0.446465995000000,1.543290887000000,1.591685093000000,-93.538161410000001,44.065646569999998,1,0
1078,1078,43.905000000000001,68.813999999999993,38.927000000000000,52.212153600000001,0.248553025000000,0.220983153000000,0.337556917000000,0.565684308000000,54.795999999999999,-0.048448360000000,-0.094405392000000,54.844448360000001,0.421388412000000,0.469593774000000,1.567338572000000,1.631422381000000,-93.538161410000001,44.065607970000002,3,0
1079,1079,45.709000000000003,70.959000000000003,41.645000000000003,54.340894319999997,0.237988067000000,0.216426098000000,0.336563454000000,0.586888203000000,54.564000000000000,-0.044003967000000,-0.079942898000000,54.608003969999999,0.413484477000000,0.451325809000000,1.552407622000000,1.601297054000000,-93.538161410000001,44.065569369999999,1,0
1080,1080,43.756999999999998,68.549000000000007,40.109999999999999,52.352817659999999,0.240902405000000,0.220754011000000,0.343398526000000,0.585128886000000,53.231000000000002,-0.047824375000000,-0.081323483000000,53.278824380000003,0.420992096000000,0.456127265000000,1.566583632000000,1.612646873000000,-93.538161410000001,44.065530770000002,1,0
1081,1081,46.744999999999997,72.882000000000005,43.155999999999999,55.854934980000003,0.237044109000000,0.218487465000000,0.341789698000000,0.592135232000000,55.863000000000000,-0.045698875000000,-0.076565735000000,55.908698880000003,0.417065566000000,0.449503049000000,1.559140015000000,1.601172834000000,-93.538161410000001,44.065492169999999,1,0
1082,1082,47.027000000000001,73.504999999999995,42.720999999999997,56.093991340000002,0.241858776000000,0.219676103000000,0.340286078000000,0.581198558000000,57.262000000000000,-0.046965140000000,-0.083891873000000,57.308965139999998,0.419126186000000,0.457897043000000,1.563038255000000,1.613829538000000,-93.538161410000001,44.065453570000003,1,0
1083,1083,46.009999999999998,72.052000000000007,41.953000000000003,54.980193440000001,0.241917205000000,0.220579018000000,0.342167155000000,0.582260034000000,56.140999999999998,-0.047733025000000,-0.083228447000000,56.188733030000002,0.420689352000000,0.457925929000000,1.566007390000000,1.614892116000000,-93.538161410000001,44.065414969999999,1,0
1084,1084,45.497999999999998,70.872000000000000,40.862000000000002,54.045078199999999,0.242801529000000,0.218045888000000,0.336043863000000,0.576560560000000,55.384000000000000,-0.045631932000000,-0.086911061000000,55.429631929999999,0.416299241000000,0.459708000000000,1.557694844000000,1.614449211000000,-93.538161410000001,44.065376370000003,1,0
1085,1085,45.878000000000000,72.260000000000005,41.640999999999998,54.955349650000002,0.245652670000000,0.223315106000000,0.344876270000000,0.576266261000000,57.000999999999998,-0.050261924000000,-0.087386953000000,57.051261920000002,0.425414924000000,0.464265565000000,1.575046863000000,1.626699106000000,-93.538161410000001,44.065337769999999,1,0
1086,1086,40.857999999999997,64.840999999999994,36.399000000000001,48.985095170000001,0.253335524000000,0.226899025000000,0.346075036000000,0.561357783000000,52.424999999999997,-0.053764304000000,-0.097695956000000,52.478764300000002,0.431578996000000,0.477403700000000,1.586984189000000,1.649244665000000,-93.539512410000000,44.065028970000000,3,0
1087,1087,46.915999999999997,73.251000000000005,43.061000000000000,56.038884650000000,0.239027567000000,0.219153345000000,0.341542811000000,0.587855456000000,56.524999999999999,-0.046368270000000,-0.079432450000000,56.571368270000001,0.418220325000000,0.452948518000000,1.561322363000000,1.606543380000000,-93.538161410000001,44.065299170000003,1,0
1088,1088,46.322000000000003,72.838999999999999,42.436000000000000,55.533958679999998,0.242795475000000,0.222530862000000,0.345610948000000,0.582599981000000,56.920000000000002,-0.049432848000000,-0.083099315000000,56.969432849999997,0.424062171000000,0.459316346000000,1.572449376000000,1.619005318000000,-93.538161410000001,44.065260570000000,1,0
1089,1089,45.761000000000003,71.912999999999997,41.978000000000002,54.856482980000003,0.242208451000000,0.222241107000000,0.345487212000000,0.583733122000000,56.087000000000003,-0.049154411000000,-0.082327813000000,56.136154410000003,0.423562016000000,0.458308661000000,1.571491008000000,1.617300286000000,-93.538161410000001,44.065221970000003,1,0
1090,1090,44.722000000000001,69.772000000000006,40.765000000000001,53.322835920000003,0.240220236000000,0.218788757000000,0.339757762000000,0.584260162000000,54.057000000000002,-0.046124218000000,-0.081805242000000,54.103124219999998,0.417588186000000,0.455079595000000,1.560127007000000,1.609006507000000,-93.538161410000001,44.065183370000000,1,0
1091,1091,43.725999999999999,68.986999999999995,39.851999999999997,52.470153889999999,0.245522496000000,0.224117892000000,0.346701253000000,0.577674055000000,54.396000000000001,-0.050933045000000,-0.086482483000000,54.446933039999998,0.426798210000000,0.463971415000000,1.577711202000000,1.627211315000000,-93.538161410000001,44.065144770000003,3,0
1092,1092,47.590000000000003,73.680999999999997,44.125999999999998,56.688628299999998,0.232752491000000,0.215146243000000,0.338207272000000,0.598878951000000,55.646000000000001,-0.042654945000000,-0.071975913000000,55.688654950000000,0.411256293000000,0.442157188000000,1.548245430000000,1.587702935000000,-93.538161410000001,44.065106170000000,1,0
