OID_,SOURCE_ID,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,X,Y,CLUSTER_ID,IS_SEED
1,1,71.463999999999999,105.739999999999995,65.629999999999995,82.855995149999998,0.213400885000000,0.193426785000000,0.307204187000000,0.620673350000000,74.385999999999996,-0.023433292000000,-0.057067791000000,74.409433289999996,0.372901850000000,0.408966804000000,1.479626105000000,1.522186838000000,-93.529936169999999,44.077728450000002,1,0
2,2,72.271000000000001,104.989999999999995,64.322000000000003,82.428387560000004,0.211750483000000,0.184580929000000,0.289705062000000,0.612648824000000,73.387000000000000,-0.015773461000000,-0.061838788000000,73.402773460000006,0.356998864000000,0.406743361000000,1.452726543000000,1.510202477000000,-93.529936169999999,44.077689450000001,1,0
3,3,74.698999999999998,105.549999999999997,67.088999999999999,84.106434600000000,0.196413593000000,0.171157676000000,0.272631672000000,0.635613453000000,69.311999999999998,-0.003927419000000,-0.047002078000000,69.315927419999994,0.332572653000000,0.379470878000000,1.413004190000000,1.464476426000000,-93.529936169999999,44.077650450000000,1,0
4,4,68.715000000000003,100.250000000000000,59.210000000000001,78.054762449999998,0.220978915000000,0.186636286000000,0.287321762000000,0.590623441000000,72.575000000000003,-0.017745152000000,-0.076064424000000,72.592745149999999,0.360707993000000,0.423654927000000,1.458924543000000,1.533075141000000,-93.529936169999999,44.077611449999999,3,0
5,5,73.796000000000006,106.109999999999999,65.831000000000003,83.743461990000000,0.206319792000000,0.179616022000000,0.283269779000000,0.620403355000000,72.593000000000004,-0.011376390000000,-0.056754172000000,72.604376389999999,0.348004744000000,0.397165112000000,1.437882812000000,1.493623306000000,-93.529936169999999,44.077572449999998,1,0
6,6,72.111999999999995,104.730000000000004,63.670000000000002,82.102339279999995,0.213409724000000,0.184447134000000,0.288216167000000,0.607944238000000,73.677999999999997,-0.015688199000000,-0.064828366000000,73.693688199999997,0.356757124000000,0.409839769000000,1.452324162000000,1.513804420000000,-93.529936169999999,44.077533449999997,1,0
7,7,70.323999999999998,104.480000000000004,62.067999999999998,81.063703340000004,0.224308046000000,0.195395986000000,0.302973318000000,0.594065850000000,76.567999999999998,-0.025441589000000,-0.074237563000000,76.593441589999998,0.376420396000000,0.428717094000000,1.485694784000000,1.548781401000000,-93.529936169999999,44.077494450000003,3,0
8,8,71.668999999999997,104.390000000000001,63.606999999999999,81.811914599999994,0.213639640000000,0.185852470000000,0.290977484000000,0.609320816000000,73.504000000000005,-0.016912704000000,-0.064006576000000,73.520912699999997,0.359294498000000,0.410109597000000,1.456557228000000,1.515604041000000,-93.529936169999999,44.077455450000002,1,0
9,9,73.248000000000005,105.459999999999994,64.400999999999996,82.934853759999996,0.210205153000000,0.180249345000000,0.281802514000000,0.610667552000000,73.271000000000001,-0.011981457000000,-0.062928974000000,73.282981460000002,0.349154715000000,0.404352831000000,1.439766273000000,1.502822706000000,-93.529936169999999,44.077416450000001,1,0
10,10,72.489000000000004,105.379999999999995,63.326999999999998,82.401271129999998,0.216241171000000,0.184916989000000,0.287152311000000,0.600939457000000,74.944000000000003,-0.016150351000000,-0.069330337000000,74.960150350000006,0.357605898000000,0.415052216000000,1.453737808000000,1.520644128000000,-93.529936169999999,44.077377450000000,1,0
11,11,72.453000000000003,106.640000000000001,63.113000000000000,82.874961189999993,0.222774519000000,0.190889650000000,0.294766339000000,0.591832333000000,77.713999999999999,-0.021493274000000,-0.075480376000000,77.735493270000006,0.368356798000000,0.426430979000000,1.471850717000000,1.541072133000000,-93.529936169999999,44.077338449999999,3,0
12,12,74.674000000000007,107.430000000000007,64.903000000000006,84.320441540000004,0.212401640000000,0.179875236000000,0.279485670000000,0.604142232000000,75.283000000000001,-0.011685499000000,-0.067066116000000,75.294685500000000,0.348475512000000,0.408514255000000,1.438653347000000,1.507430877000000,-93.529936169999999,44.077299449999998,1,0
13,13,70.899000000000001,104.760000000000005,62.000999999999998,81.333572000000004,0.223760294000000,0.192765529000000,0.297920076000000,0.591838488000000,76.620000000000005,-0.023148195000000,-0.075564251000000,76.643148190000005,0.371718536000000,0.428018805000000,1.477594889000000,1.545075733000000,-93.529936169999999,44.077260449999997,3,0
14,14,72.224999999999994,104.609999999999999,63.606999999999999,82.068169170000004,0.212686783000000,0.183136822000000,0.286015826000000,0.608039384000000,73.388000000000005,-0.014535730000000,-0.064714983000000,73.402535729999997,0.354387799000000,0.408645629000000,1.448390447000000,1.510989582000000,-93.529936169999999,44.077221450000003,1,0
15,15,72.042000000000002,106.790000000000006,63.718000000000004,82.974167440000002,0.222762924000000,0.194305270000000,0.301857289000000,0.596666355000000,77.819999999999993,-0.024453515000000,-0.072499691000000,77.844453509999994,0.374472503000000,0.426005318000000,1.482329752000000,1.544193047000000,-93.529936169999999,44.077182450000002,3,0
16,16,77.329999999999998,103.959999999999994,68.813999999999993,84.701391360000002,0.174476931000000,0.146891720000000,0.236761620000000,0.661927664000000,61.776000000000003,0.017200844000000,-0.030468925000000,61.758799160000002,0.287578313000000,0.340149530000000,1.344368292000000,1.397628579000000,-93.529897169999998,44.077923450000000,1,0
17,17,68.489000000000004,97.832999999999998,59.726999999999997,77.091619820000005,0.208254858000000,0.176428855000000,0.275284957000000,0.610499525000000,67.450000000000003,-0.008619370000000,-0.062885481000000,67.458619369999994,0.342205821000000,0.401162209000000,1.428448364000000,1.495069691000000,-93.529897169999998,44.077884449999999,1,0
18,18,65.725999999999999,96.265000000000001,57.633000000000003,75.074229910000000,0.218972487000000,0.188522819000000,0.292636885000000,0.598691113000000,69.171000000000006,-0.019344880000000,-0.070933960000000,69.190344879999998,0.364105035000000,0.419685193000000,1.464641086000000,1.530150620000000,-93.529897169999998,44.077845449999998,3,0
19,19,69.019000000000005,100.829999999999998,61.801000000000002,79.056256050000002,0.213065448000000,0.187289887000000,0.294415445000000,0.612922741000000,70.840000000000003,-0.018145478000000,-0.061768185000000,70.858145480000005,0.361885727000000,0.408896318000000,1.460902070000000,1.515640379000000,-93.529897169999998,44.077806449999997,1,0
20,20,68.319999999999993,101.140000000000001,60.057000000000002,78.536117489999995,0.223503510000000,0.193674023000000,0.299991774000000,0.593800672000000,73.903000000000006,-0.023928511000000,-0.074330877000000,73.926928509999996,0.373344051000000,0.427437693000000,1.480386417000000,1.545317910000000,-93.529897169999998,44.077767450000003,3,0
21,21,69.302000000000007,102.569999999999993,60.947000000000003,79.661594500000007,0.223295934000000,0.193562651000000,0.299914357000000,0.594199084000000,74.891000000000005,-0.023826234000000,-0.074066979000000,74.914826230000003,0.373144870000000,0.427068962000000,1.480043866000000,1.544734340000000,-93.529897169999998,44.077728450000002,3,0
22,22,70.477000000000004,103.879999999999995,61.387999999999998,80.677441029999997,0.223467059000000,0.191578199000000,0.295682886000000,0.590951097000000,75.894999999999996,-0.022109483000000,-0.076085601000000,75.917109479999993,0.369591571000000,0.427624530000000,1.473956042000000,1.543307685000000,-93.529897169999998,44.077689450000001,3,0
23,23,70.007999999999996,102.459999999999994,60.735999999999997,79.766395099999997,0.220982888000000,0.188162442000000,0.290444993000000,0.592777669000000,74.176000000000002,-0.019076860000000,-0.074739713000000,74.195076860000000,0.363456662000000,0.423459076000000,1.463547023000000,1.534451885000000,-93.529897169999998,44.077650450000000,3,0
24,24,69.959999999999994,101.959999999999994,60.643000000000001,79.514813399999994,0.219168787000000,0.186133085000000,0.287570657000000,0.594772460000000,73.316999999999993,-0.017268439000000,-0.073355607000000,73.334268440000002,0.359800686000000,0.420349659000000,1.457404231000000,1.528442285000000,-93.529897169999998,44.077611449999999,3,0
25,25,70.352000000000004,102.469999999999999,61.805000000000000,80.144375620000005,0.215911147000000,0.185844395000000,0.289307043000000,0.603152142000000,72.783000000000001,-0.016951161000000,-0.067950406000000,72.799951160000006,0.359279929000000,0.414325841000000,1.456532863000000,1.520731293000000,-93.529897169999998,44.077572449999998,1,0
26,26,69.463999999999999,102.290000000000006,59.561999999999998,79.238297220000007,0.226476742000000,0.191122186000000,0.292587707000000,0.582285658000000,75.554000000000002,-0.021790105000000,-0.081720244000000,75.575790110000000,0.368773914000000,0.433256430000000,1.472561327000000,1.549939093000000,-93.529897169999998,44.077533449999997,3,0
27,27,69.567999999999998,102.469999999999999,60.033999999999999,79.464643460000005,0.225197434000000,0.191248445000000,0.293757366000000,0.585869035000000,75.337999999999994,-0.021867352000000,-0.079382261000000,75.359867350000002,0.369000345000000,0.430868100000000,1.472947332000000,1.547046235000000,-93.529897169999998,44.077494450000003,3,0
28,28,69.221999999999994,102.879999999999995,59.762000000000000,79.472167720000002,0.229357360000000,0.195570069000000,0.299608332000000,0.580890358000000,76.775999999999996,-0.025744402000000,-0.082864093000000,76.801744400000004,0.376731059000000,0.437972156000000,1.486232701000000,1.560768697000000,-93.529897169999998,44.077455450000002,3,0
29,29,70.495999999999995,103.569999999999993,60.377000000000002,80.294900310000003,0.225633334000000,0.190008388000000,0.290916448000000,0.582958386000000,76.266999999999996,-0.020796526000000,-0.081223154000000,76.287796529999994,0.366775028000000,0.431847597000000,1.469161371000000,1.546956322000000,-93.529897169999998,44.077416450000001,3,0
30,30,71.037000000000006,102.859999999999999,61.121000000000002,80.337230079999998,0.217717638000000,0.182999132000000,0.282178832000000,0.594215438000000,73.561999999999998,-0.014501868000000,-0.073571386000000,73.576501870000001,0.354138627000000,0.418061501000000,1.447977814000000,1.522316180000000,-93.529897169999998,44.077377450000000,3,0
31,31,69.713999999999999,104.379999999999995,60.207000000000001,80.374351309999994,0.232782471000000,0.199122313000000,0.304389439000000,0.576805902000000,78.838999999999999,-0.028938844000000,-0.085745259000000,78.867938839999994,0.383056551000000,0.443792181000000,1.497260235000000,1.572173256000000,-93.529897169999998,44.077338449999999,3,0
32,32,72.682000000000002,106.069999999999993,64.132000000000005,82.958687409999996,0.215862263000000,0.186783924000000,0.291292968000000,0.604619591000000,75.325999999999993,-0.017766506000000,-0.067049291000000,75.343766509999995,0.360974099000000,0.414125621000000,1.459370958000000,1.521475432000000,-93.529897169999998,44.077299449999998,1,0
33,33,69.028000000000006,103.030000000000001,60.481000000000002,79.661778880000000,0.228122979000000,0.197619407000000,0.304740224000000,0.587023197000000,76.551000000000002,-0.027482702000000,-0.078939877000000,76.578482699999995,0.380383533000000,0.435447656000000,1.492582720000000,1.559749002000000,-93.529897169999998,44.077260449999997,3,0
34,34,70.328000000000003,102.989999999999995,60.781999999999996,80.098729100000000,0.222106856000000,0.188451286000000,0.290236013000000,0.590173803000000,74.870000000000005,-0.019354122000000,-0.076442546000000,74.889354119999993,0.363976357000000,0.425509121000000,1.464423843000000,1.537317014000000,-93.529897169999998,44.077221450000003,3,0
35,35,66.251000000000005,92.751000000000005,61.081000000000003,74.661082149999999,0.185945262000000,0.166664570000000,0.270626321000000,0.658548156000000,58.170000000000002,0.000001820000000,-0.032885775000000,58.169998180000000,0.324320465000000,0.360180052000000,1.399993962000000,1.438389488000000,-93.529858169999997,44.077962450000001,1,0
36,36,69.611999999999995,94.611999999999995,64.280000000000001,77.307135259999995,0.171245002000000,0.152231099000000,0.250140078000000,0.679406418000000,55.332000000000001,0.012449673000000,-0.020218464000000,55.319550329999998,0.297566305000000,0.333438195000000,1.359133483000000,1.395682576000000,-93.529858169999997,44.077923450000000,1,0
37,37,62.828000000000003,89.634000000000000,55.942000000000000,70.972104619999996,0.202987539000000,0.175820860000000,0.277724824000000,0.624115849000000,60.497999999999998,-0.008036314000000,-0.054294543000000,60.506036309999999,0.341097386000000,0.391335927000000,1.426656905000000,1.482886186000000,-93.529858169999997,44.077884449999999,1,0
38,38,64.186999999999998,93.337000000000003,56.408000000000001,73.060771509999995,0.215052609000000,0.185051167000000,0.288282764000000,0.604347686000000,66.078999999999994,-0.016244414000000,-0.067151244000000,66.095244410000006,0.357848203000000,0.412824123000000,1.454141804000000,1.518064356000000,-93.529858169999997,44.077845449999998,3,0
