OID_,SOURCE_ID,Red__6162021_,Green__6162021_,Blue__6162021_,BI__6162021_,GLI__6162021_,NGRDI__6162021_,VARI__6162021_,BGI__6162021_,ExG__6162021_,ExR__6162021_,ExB__6162021_,ExGR__6162021_,MGRVI__6162021_,RGBVI__6162021_,GRRI__6162021_,VEG__6162021_,Red__6222021_,Green__6222021_,Blue__6222021_,BI__6222021_,GLI__6222021_,NGRDI__6222021_,VARI__6222021_,BGI__6222021_,ExG__6222021_,ExR__6222021_,ExB__6222021_,ExGR__6222021_,MGRVI__6222021_,RGBVI__6222021_,GRRI__6222021_,VEG__6222021_,Red__6302021_,Green__6302021_,Blue__6302021_,BI__6302021_,GLI__6302021_,NGRDI__6302021_,VARI__6302021_,BGI__6302021_,ExG__6302021_,ExR__6302021_,ExB__6302021_,ExGR__6302021_,MGRVI__6302021_,RGBVI__6302021_,GRRI__6302021_,VEG__6302021_,Red__7122021_,Green__7122021_,Blue__7122021_,BI__7122021_,GLI__7122021_,NGRDI__7122021_,VARI__7122021_,BGI__7122021_,ExG__7122021_,ExR__7122021_,ExB__7122021_,ExGR__7122021_,MGRVI__7122021_,RGBVI__7122021_,GRRI__7122021_,VEG__7122021_,Elevation_,Moisture__,X,Y,CLUSTER_ID,IS_SEED
178,178,87.575000000000003,119.500000000000000,79.909000000000006,97.185525170000005,0.175938044000000,0.154171194000000,0.251049809000000,0.668694561000000,71.516000000000005,0.010819419000000,-0.026577788000000,71.505180580000001,0.301183628000000,0.342237206000000,1.364544676000000,1.406811731000000,87.135999999999996,124.989999999999995,79.852999999999994,99.317142200000006,0.199033981000000,0.178450544000000,0.286180853000000,0.638875110000000,82.991000000000000,-0.010273342000000,-0.045194346000000,83.001273339999997,0.345886472000000,0.383711690000000,1.434424348000000,1.476727879000000,72.712999999999994,108.540000000000006,67.316000000000003,84.851941299999993,0.215763254000000,0.197662935000000,0.314445702000000,0.620195320000000,77.051000000000002,-0.027122449000000,-0.057519642000000,77.078122449999995,0.380461017000000,0.412947678000000,1.492717946000000,1.531549989000000,44.351999999999997,65.909000000000006,38.810000000000002,51.046750750000001,0.226328031000000,0.195508838000000,0.301703265000000,0.588842192000000,48.655999999999999,-0.025599882000000,-0.077647564000000,48.681599880000000,0.376621796000000,0.432409985000000,1.486043470000000,1.553586287000000,1146.792331000000104,14.091923710000000,-93.530942440000004,44.076966659999997,4,0
179,179,87.019000000000005,117.329999999999998,78.274000000000001,95.682555600000001,0.173437879000000,0.148329573000000,0.240420385000000,0.667126907000000,69.367000000000004,0.015910241000000,-0.027408951000000,69.351089759999994,0.290272666000000,0.337988172000000,1.348326228000000,1.396727992000000,86.340999999999994,121.879999999999995,78.302000000000007,97.366499860000005,0.193722867000000,0.170679230000000,0.273547364000000,0.642451592000000,79.117000000000004,-0.003499196000000,-0.042779114000000,79.120499199999998,0.331695700000000,0.374457963000000,1.411612096000000,1.458308128000000,75.442999999999998,110.430000000000007,69.677000000000007,87.065713650000006,0.206951200000000,0.188230674000000,0.301103308000000,0.630960790000000,75.739999999999995,-0.018821366000000,-0.050409705000000,75.758821370000007,0.363579442000000,0.397568810000000,1.463754092000000,1.503025843000000,43.238000000000000,64.504000000000005,37.829000000000001,49.870913039999998,0.228208973000000,0.197378924000000,0.304178050000000,0.586459754000000,47.941000000000003,-0.027277411000000,-0.079297388000000,47.968277409999999,0.379955379000000,0.435633946000000,1.491835885000000,1.559727088000000,1147.557604000000083,13.969815040000000,-93.530942440000004,44.076927660000003,1,0
180,180,89.977000000000004,118.219999999999999,80.322999999999993,97.508312910000001,0.162610021000000,0.135655173000000,0.220865852000000,0.679436644000000,66.140000000000001,0.026853598000000,-0.019990988000000,66.113146400000005,0.266407822000000,0.318289159000000,1.313891328000000,1.364500016000000,86.280000000000001,120.159999999999997,78.394000000000005,96.657959210000001,0.186783014000000,0.164115481000000,0.264592412000000,0.652413449000000,75.646000000000001,0.002218836000000,-0.036541986000000,75.643781160000003,0.319622291000000,0.361970437000000,1.392675012000000,1.437843697000000,71.337000000000003,106.640000000000001,66.994000000000000,83.564851469999994,0.213158860000000,0.198357091000000,0.318093762000000,0.628225806000000,74.948999999999998,-0.027628576000000,-0.052448657000000,74.976628579999996,0.381696143000000,0.408200137000000,1.494876432000000,1.526473184000000,43.439000000000000,64.793999999999997,37.868000000000002,50.063941049999997,0.228933830000000,0.197305812000000,0.303488950000000,0.584436831000000,48.280999999999999,-0.027237322000000,-0.080620940000000,48.308237320000003,0.379825188000000,0.436971146000000,1.491608923000000,1.561364331000000,1147.085422000000108,13.896596910000000,-93.530942440000004,44.076888660000002,1,0
181,181,86.325999999999993,114.480000000000004,77.501999999999995,94.099962239999996,0.165819730000000,0.140204974000000,0.228329981000000,0.676991614000000,65.132000000000005,0.022911307000000,-0.021476925000000,65.109088689999993,0.275004073000000,0.324065353000000,1.326135811000000,1.374617798000000,81.034000000000006,113.579999999999998,72.653000000000006,90.821040080000003,0.192919991000000,0.167233601000000,0.266855798000000,0.639663673000000,73.472999999999999,-0.000495385000000,-0.044396802000000,73.473495380000003,0.325367620000000,0.373277383000000,1.401633882000000,1.453527851000000,65.010999999999996,99.412999999999997,60.231999999999999,76.892280740000004,0.227059669000000,0.209227363000000,0.330178900000000,0.605876495000000,73.582999999999998,-0.037379816000000,-0.067161349000000,73.620379819999997,0.400904687000000,0.432447085000000,1.529171986000000,1.568550363000000,41.576000000000001,61.753000000000000,35.844000000000001,47.703211359999997,0.229368026000000,0.195269479000000,0.298984960000000,0.580441436000000,46.085999999999999,-0.025483391000000,-0.083144001000000,46.111483389999997,0.376194594000000,0.438031986000000,1.485304022000000,1.560519835000000,1145.070447999999942,13.689786700000001,-93.530942440000004,44.076849660000001,4,0
182,182,86.331999999999994,116.109999999999999,76.025000000000006,94.365507379999997,0.177057963000000,0.147093982000000,0.235553763000000,0.654767031000000,69.863000000000000,0.017074914000000,-0.034743794000000,69.845925089999994,0.287957532000000,0.345131882000000,1.344924246000000,1.403086811000000,85.450000000000003,120.859999999999999,77.132999999999996,96.364484790000006,0.195736861000000,0.171634918000000,0.274120006000000,0.638201225000000,79.137000000000000,-0.004339497000000,-0.045419361000000,79.141339500000001,0.333446974000000,0.378152012000000,1.414394383000000,1.463455924000000,76.405000000000001,110.769999999999996,70.028999999999996,87.581919299999996,0.204106812000000,0.183598237000000,0.293351886000000,0.632201860000000,75.105999999999995,-0.014785929000000,-0.049491454000000,75.120785929999997,0.355222522000000,0.392690566000000,1.449774229000000,1.492458898000000,44.164999999999999,65.988000000000000,38.338999999999999,50.907898179999997,0.230660201000000,0.198115349000000,0.303882251000000,0.580999576000000,49.472000000000001,-0.027994774000000,-0.082922986000000,49.499994770000001,0.381266120000000,0.440033840000000,1.494124307000000,1.566193449000000,1147.553263000000015,15.136555250000001,-93.531098439999994,44.077434660000002,1,0
183,183,79.287000000000006,106.870000000000005,71.578000000000003,87.237292010000004,0.172446895000000,0.148170630000000,0.240733468000000,0.669767007000000,62.875000000000000,0.016031195000000,-0.025843599000000,62.858968810000000,0.289974994000000,0.336093646000000,1.347888052000000,1.394589823000000,80.179000000000002,110.569999999999993,71.209000000000003,88.929032800000002,0.187239617000000,0.159324557000000,0.254232893000000,0.644017365000000,69.751999999999995,0.006415532000000,-0.041523450000000,69.745584469999997,0.310760668000000,0.363322497000000,1.379039399000000,1.434612955000000,70.513000000000005,103.439999999999998,64.890000000000001,81.409722740000007,0.208824277000000,0.189286761000000,0.301908071000000,0.627320186000000,71.477000000000004,-0.019769472000000,-0.052729199000000,71.496769470000004,0.365478615000000,0.400921491000000,1.466963539000000,1.508126467000000,42.781999999999996,63.356999999999999,36.411999999999999,48.888453710000000,0.230782680000000,0.193849575000000,0.295079381000000,0.574711555000000,47.520000000000003,-0.024287448000000,-0.086847514000000,47.544287449999999,0.373657958000000,0.440843647000000,1.480926558000000,1.562604363000000,1144.127482000000100,13.480008970000000,-93.530942440000004,44.076810660000000,4,0
184,184,87.123999999999995,113.670000000000002,76.661000000000001,93.787648790000006,0.162492809000000,0.132205146000000,0.213851272000000,0.674417173000000,63.555000000000000,0.029927736000000,-0.022867132000000,63.525072260000002,0.259868262000000,0.318463957000000,1.304692163000000,1.361478042000000,84.879000000000005,117.340000000000003,76.954999999999998,94.684022350000006,0.183716086000000,0.160523986000000,0.259140695000000,0.655829214000000,72.846000000000004,0.005339322000000,-0.034397902000000,72.840660679999999,0.312983041000000,0.356483744000000,1.382438530000000,1.428300031000000,74.430999999999997,108.909999999999997,68.808000000000007,85.898976950000005,0.206561808000000,0.188059408000000,0.301039875000000,0.631787715000000,74.581000000000003,-0.018665948000000,-0.049886377000000,74.599665950000002,0.363271242000000,0.396867738000000,1.463234405000000,1.502014663000000,44.347000000000001,65.171999999999997,38.427000000000000,50.631611739999997,0.223209677000000,0.190149654000000,0.292930288000000,0.589624379000000,47.570000000000000,-0.020860314000000,-0.076880754000000,47.590860309999997,0.367028692000000,0.427331327000000,1.469592081000000,1.541411692000000,1150.682996999999887,15.459494490000001,-93.530903440000003,44.078019660000002,1,0
185,185,88.647000000000006,115.480000000000004,77.488000000000000,95.216089589999996,0.163248089000000,0.131452478000000,0.211885754000000,0.671007967000000,64.825000000000003,0.030629760000000,-0.024845267000000,64.794370240000006,0.258439191000000,0.320051708000000,1.302694959000000,1.362384790000000,85.835999999999999,119.430000000000007,76.134000000000000,95.616821659999999,0.191826959000000,0.163660811000000,0.260152402000000,0.637478021000000,76.890000000000001,0.002631130000000,-0.045637527000000,76.887368870000003,0.318783062000000,0.371587542000000,1.391374249000000,1.448072164000000,74.007999999999996,109.489999999999995,67.739999999999995,85.739823040000005,0.214100375000000,0.193364505000000,0.306518772000000,0.618686638000000,77.231999999999999,-0.023399327000000,-0.058327164000000,77.255399330000003,0.372790439000000,0.410247024000000,1.479434656000000,1.523681292000000,44.726999999999997,65.239000000000004,38.613999999999997,50.818870009999998,0.220452813000000,0.186530382000000,0.287476174000000,0.591885222000000,47.137000000000000,-0.017641675000000,-0.075241621000000,47.154641669999997,0.360517083000000,0.422688894000000,1.458604422000000,1.531761831000000,1149.824082999999973,15.438445410000000,-93.530903440000003,44.077980660000001,1,0
186,186,87.983999999999995,115.719999999999999,76.435000000000002,94.823716939999997,0.169305232000000,0.136158347000000,0.217932097000000,0.660516765000000,67.021000000000001,0.026621070000000,-0.031095278000000,66.994378929999996,0.267360081000000,0.331378168000000,1.315239134000000,1.378335144000000,86.787999999999997,121.040000000000006,77.668000000000006,96.979648670000003,0.190940040000000,0.164809362000000,0.263153042000000,0.641672174000000,77.623999999999995,0.001622440000000,-0.043099728000000,77.622377560000004,0.320902334000000,0.369777404000000,1.394662857000000,1.447190429000000,76.974999999999994,112.239999999999995,71.188000000000002,88.676753000000005,0.204799231000000,0.186375287000000,0.298787566000000,0.634248040000000,76.316999999999993,-0.017184902000000,-0.048297447000000,76.334184899999997,0.360237457000000,0.393755543000000,1.458135758000000,1.496583484000000,44.896999999999998,66.162999999999997,38.956000000000003,51.351251570000002,0.224226220000000,0.191482082000000,0.294935094000000,0.588788296000000,48.472999999999999,-0.022045648000000,-0.077489068000000,48.495045650000002,0.369419263000000,0.429039997000000,1.473661937000000,1.544987514000000,1148.672769999999900,15.539275809999999,-93.530903440000003,44.077941660000000,1,0
187,187,89.516999999999996,115.989999999999995,77.358999999999995,95.658051189999995,0.163226829000000,0.128817996000000,0.206581453000000,0.666945426000000,65.103999999999999,0.032997250000000,-0.027176826000000,65.071002750000005,0.253430547000000,0.320371677000000,1.295731537000000,1.360271049000000,87.605999999999995,120.540000000000006,77.834999999999994,97.061818889999998,0.186064189000000,0.158225476000000,0.252733844000000,0.645719263000000,75.638999999999996,0.007372518000000,-0.040460730000000,75.631627480000006,0.308722004000000,0.361196556000000,1.375933155000000,1.431198448000000,74.718999999999994,110.760000000000005,68.677000000000007,86.731841309999993,0.214087626000000,0.194313103000000,0.308564922000000,0.620052365000000,78.123999999999995,-0.024211114000000,-0.057493036000000,78.148211110000005,0.374486501000000,0.410149808000000,1.482353886000000,1.524566133000000,44.938000000000002,65.936999999999998,38.643999999999998,51.187467699999999,0.224138571000000,0.189393461000000,0.290720051000000,0.586074586000000,48.292000000000002,-0.020223517000000,-0.079156495000000,48.312223520000003,0.365670369000000,0.429156336000000,1.467288264000000,1.542898969000000,1147.530721000000085,15.515890760000000,-93.530903440000003,44.077902659999999,1,0
188,188,86.468999999999994,114.739999999999995,76.507999999999996,93.978064149999994,0.169452959000000,0.140505643000000,0.226710291000000,0.666794492000000,66.503000000000000,0.022744737000000,-0.027469690000000,66.480255260000007,0.275571009000000,0.331113242000000,1.326949543000000,1.382148013000000,86.805000000000007,120.849999999999994,77.337999999999994,96.817692539999996,0.191100992000000,0.163949821000000,0.261247573000000,0.639950352000000,77.557000000000002,0.002375497000000,-0.044130207000000,77.554624500000003,0.319316558000000,0.370174491000000,1.392200910000000,1.446779892000000,74.807000000000002,110.859999999999999,69.045000000000002,86.896948300000005,0.213003184000000,0.194180980000000,0.309144072000000,0.622812556000000,77.867999999999995,-0.024067182000000,-0.055737460000000,77.892067179999998,0.374250380000000,0.408186469000000,1.481946877000000,1.522034046000000,45.308000000000000,65.677999999999997,38.524999999999999,51.155287029999997,0.220843073000000,0.183536662000000,0.281116739000000,0.586573891000000,47.523000000000003,-0.015027657000000,-0.078542716000000,47.538027659999997,0.355111154000000,0.423843980000000,1.449589476000000,1.530026543000000,1147.098891000000094,15.577645300000000,-93.530903440000003,44.077863659999998,1,0
189,189,95.100999999999999,121.840000000000003,81.863000000000000,100.979761300000007,0.158604426000000,0.123254710000000,0.197952294000000,0.671889363000000,66.715999999999994,0.037822118000000,-0.024202487000000,66.678177880000007,0.242820557000000,0.311960139000000,1.281164236000000,1.346735320000000,92.337999999999994,124.439999999999998,82.106999999999999,101.247517299999998,0.175834170000000,0.148086983000000,0.238373518000000,0.659811958000000,74.435000000000002,0.016170768000000,-0.031752012000000,74.418829230000000,0.289818321000000,0.342643098000000,1.347657519000000,1.401401674000000,74.847999999999999,109.939999999999998,68.376000000000005,86.340998529999993,0.211113070000000,0.189904106000000,0.301446586000000,0.621939240000000,76.656000000000006,-0.020353605000000,-0.056143844000000,76.676353599999999,0.366587750000000,0.405065652000000,1.468843523000000,1.513751582000000,45.743000000000002,67.119000000000000,39.322000000000003,52.101189669999997,0.224224019000000,0.189399444000000,0.290671743000000,0.585854974000000,49.173000000000002,-0.020230773000000,-0.079300058000000,49.193230770000000,0.365681119000000,0.429314266000000,1.467306473000000,1.543104314000000,1146.791246000000001,15.544687160000001,-93.530903440000003,44.077824659999997,1,0
190,190,94.459000000000003,121.849999999999994,81.269000000000005,100.622355900000002,0.162058804000000,0.126629035000000,0.202836197000000,0.666959376000000,67.971999999999994,0.034923953000000,-0.027130366000000,67.937076050000002,0.249261189000000,0.318363991000000,1.289977662000000,1.356229624000000,92.567999999999998,125.799999999999997,82.286000000000001,101.923926600000001,0.179963138000000,0.152183470000000,0.244205700000000,0.654101749000000,76.745999999999995,0.012623148000000,-0.035255144000000,76.733376849999999,0.297477420000000,0.350155609000000,1.359000951000000,1.413343389000000,73.030000000000001,109.329999999999998,66.230999999999995,84.996029629999995,0.221833868000000,0.199056811000000,0.312583420000000,0.605789811000000,79.399000000000001,-0.028512698000000,-0.066802901000000,79.427512699999994,0.382940149000000,0.423838109000000,1.497056004000000,1.546573497000000,44.640000000000001,66.057000000000002,38.121000000000002,51.021131210000000,0.229682373000000,0.193474078000000,0.295097553000000,0.577092511000000,49.353000000000002,-0.023928557000000,-0.085255816000000,49.376928560000003,0.372986446000000,0.438861776000000,1.479771505000000,1.559642666000000,1146.702311000000009,15.556694350000001,-93.530903440000003,44.077785660000004,1,0
191,191,99.719999999999999,126.409999999999997,86.418999999999997,105.501674600000001,0.151907126000000,0.118029452000000,0.191037213000000,0.683640535000000,66.680999999999997,0.042226979000000,-0.017352159000000,66.638773020000002,0.232815562000000,0.299293748000000,1.267649418000000,1.329544205000000,97.495000000000005,129.969999999999999,86.483000000000004,106.265054199999994,0.171117188000000,0.142769217000000,0.230348555000000,0.665407402000000,75.962000000000003,0.020777326000000,-0.028328895000000,75.941222670000002,0.279834553000000,0.334093637000000,1.333094005000000,1.387375296000000,77.022999999999996,112.790000000000006,70.832999999999998,88.828374819999993,0.208132049000000,0.188432826000000,0.300613548000000,0.628007802000000,77.724000000000004,-0.019021201000000,-0.052269362000000,77.743021200000001,0.363943148000000,0.399717904000000,1.464367786000000,1.505796568000000,45.975999999999999,68.584999999999994,39.700000000000003,52.895446560000003,0.231074374000000,0.197353375000000,0.302013064000000,0.578843771000000,51.494000000000000,-0.027347158000000,-0.084305171000000,51.521347159999998,0.379909885000000,0.440892808000000,1.491756569000000,1.566475491000000,1146.639269000000013,15.423174749999999,-93.530903440000003,44.077746660000003,1,0
192,192,94.113000000000000,122.159999999999997,82.459999999999994,100.961996099999993,0.160960149000000,0.129683317000000,0.209598470000000,0.675016372000000,67.747000000000000,0.032129694000000,-0.022481614000000,67.714870309999995,0.255076813000000,0.315756766000000,1.298014089000000,1.356424733000000,91.947999999999993,124.239999999999995,81.625000000000000,100.916884800000005,0.177482449000000,0.149369993000000,0.239976814000000,0.656994527000000,74.906999999999996,0.015067173000000,-0.033460594000000,74.891932830000002,0.292220147000000,0.345685881000000,1.351198504000000,1.405858508000000,74.085999999999999,108.730000000000004,68.055999999999997,85.523032830000005,0.209448223000000,0.189502013000000,0.301882189000000,0.625917410000000,75.317999999999998,-0.019968749000000,-0.053619376000000,75.337968750000002,0.365865428000000,0.402047662000000,1.467618713000000,1.509700712000000,44.119000000000000,65.031000000000006,37.899000000000001,50.371457929999998,0.226537156000000,0.191589556000000,0.293497635000000,0.582783596000000,48.043999999999997,-0.022199403000000,-0.081417759000000,48.066199400000002,0.369611930000000,0.433303334000000,1.473990798000000,1.550501090000000,1146.774400000000014,15.254281360000000,-93.530903440000003,44.077707660000002,1,0
193,193,84.850999999999999,114.939999999999998,74.573999999999998,93.045109629999999,0.180976355000000,0.150602379000000,0.240294848000000,0.648808074000000,70.454999999999998,0.014037505000000,-0.038402858000000,70.440962499999998,0.294524623000000,0.352298821000000,1.354609845000000,1.414117120000000,84.522000000000006,120.209999999999994,76.439999999999998,95.633826279999994,0.197961045000000,0.174315691000000,0.278177907000000,0.635887197000000,79.457999999999998,-0.006683454000000,-0.046925014000000,79.464683449999995,0.338350283000000,0.382069991000000,1.422233265000000,1.470638658000000,74.647000000000006,109.189999999999998,68.644000000000005,86.036096000000001,0.207616867000000,0.187900151000000,0.299870652000000,0.628665629000000,75.088999999999999,-0.018552683000000,-0.051839148000000,75.107552679999998,0.362984598000000,0.398813689000000,1.462751350000000,1.504163212000000,43.628999999999998,64.623999999999995,37.734000000000002,50.012017800000002,0.227362294000000,0.193943817000000,0.297721182000000,0.583900718000000,47.884999999999998,-0.024272024000000,-0.080804455000000,47.909272020000003,0.373826449000000,0.434510856000000,1.481216622000000,1.554575077000000,1146.959663000000091,15.319591200000000,-93.531098439999994,44.077395660000001,4,0
194,194,86.501999999999995,115.230000000000004,76.423000000000002,94.164791429999994,0.171676602000000,0.142406757000000,0.229257276000000,0.663221383000000,67.534999999999997,0.021113408000000,-0.029615862000000,67.513886589999998,0.279152392000000,0.335226141000000,1.332107928000000,1.388211064000000,85.331999999999994,118.750000000000000,76.275999999999996,95.221042670000003,0.190154044000000,0.163747905000000,0.261474422000000,0.642324211000000,75.891999999999996,0.002549597000000,-0.042672583000000,75.889450400000001,0.318943849000000,0.368396475000000,1.391623307000000,1.444597272000000,72.897000000000006,108.109999999999999,66.933999999999997,84.620535459999999,0.214545107000000,0.194539438000000,0.308688296000000,0.619128665000000,76.388999999999996,-0.024417906000000,-0.058088013000000,76.413417910000007,0.374890907000000,0.410965153000000,1.483051429000000,1.525801893000000,44.152999999999999,64.510999999999996,38.173000000000002,50.227265039999999,0.220943657000000,0.187348156000000,0.288802826000000,0.591728542000000,46.695999999999998,-0.018365943000000,-0.075381546000000,46.714365940000000,0.361990681000000,0.423493272000000,1.461078522000000,1.533629535000000,1147.027180999999928,15.136210760000001,-93.530903440000003,44.077668660000001,1,0
195,195,89.284000000000006,118.790000000000006,79.629999999999995,97.337272159999998,0.168922543000000,0.141805319000000,0.229718788000000,0.670342621000000,68.665999999999997,0.021576342000000,-0.025401107000000,68.644423660000001,0.278020004000000,0.329930823000000,1.330473545000000,1.382150448000000,86.858000000000004,121.099999999999994,78.471000000000004,97.240629380000001,0.188627067000000,0.164658248000000,0.264443535000000,0.647985136000000,76.870999999999995,0.001749823000000,-0.039243931000000,76.869250179999995,0.320623640000000,0.365409420000000,1.394229662000000,1.442181202000000,75.372000000000000,110.359999999999999,69.454999999999998,86.956435470000002,0.207614889000000,0.188378955000000,0.300902156000000,0.629349402000000,75.893000000000001,-0.018963348000000,-0.051425033000000,75.911963349999994,0.363846232000000,0.398774030000000,1.464204214000000,1.504614784000000,44.069000000000003,64.451999999999998,37.737000000000002,50.067348750000001,0.223520478000000,0.187825398000000,0.287960556000000,0.585505492000000,47.097999999999999,-0.018839311000000,-0.079450013000000,47.116839310000003,0.362850034000000,0.428225715000000,1.462524677000000,1.540054259000000,1147.258123999999953,15.148267430000001,-93.530903440000003,44.077629659999999,1,0
196,196,89.355999999999995,119.299999999999997,79.671999999999997,97.578365640000001,0.170675223000000,0.143508933000000,0.232152825000000,0.667829003000000,69.572000000000003,0.020110430000000,-0.026911018000000,69.551889570000000,0.281226068000000,0.333150601000000,1.335109002000000,1.387094719000000,84.355000000000004,119.079999999999998,76.206999999999994,95.049669949999995,0.194616801000000,0.170693342000000,0.272935203000000,0.639964730000000,77.597999999999999,-0.003515209000000,-0.044307364000000,77.601515210000002,0.331721572000000,0.376136520000000,1.411653133000000,1.460221076000000,71.358999999999995,106.680000000000007,64.951999999999998,83.049165329999994,0.220347126000000,0.198389117000000,0.312334751000000,0.608848894000000,77.049000000000007,-0.027891568000000,-0.064805692000000,77.076891570000001,0.381753103000000,0.421198157000000,1.494976107000000,1.542550444000000,43.033999999999999,63.948999999999998,36.895000000000003,49.337750190000001,0.230812166000000,0.195498350000000,0.298410570000000,0.576944127000000,47.969000000000001,-0.025725962000000,-0.085461294000000,47.994725959999997,0.376603079000000,0.440662472000000,1.486011061000000,1.564159947000000,1147.290107000000035,15.046938369999999,-93.530903440000003,44.077590659999998,4,0
197,197,89.141000000000005,119.569999999999993,80.406999999999996,97.823631140000003,0.170281486000000,0.145794903000000,0.237163300000000,0.672468010000000,69.591999999999999,0.018080507000000,-0.024212259000000,69.573919489999994,0.285520733000000,0.332148872000000,1.341358073000000,1.388218030000000,86.421000000000006,122.239999999999995,77.698999999999998,97.379569110000006,0.196671561000000,0.171661211000000,0.273506819000000,0.635626636000000,80.359999999999999,-0.004367230000000,-0.047008660000000,80.364367229999999,0.333495131000000,0.379905992000000,1.414471020000000,1.465480144000000,71.947000000000003,107.040000000000006,65.780000000000001,83.588158669999999,0.217030929000000,0.196064519000000,0.309989665000000,0.614536622000000,76.352999999999994,-0.025796778000000,-0.061070324000000,76.378796780000002,0.377613101000000,0.415366907000000,1.487761825000000,1.532827834000000,42.957999999999998,63.914999999999999,36.831000000000003,49.285019869999999,0.231390191000000,0.196092558000000,0.299206191000000,0.576249707000000,48.040999999999997,-0.026260925000000,-0.085951678000000,48.067260930000003,0.377663105000000,0.441645094000000,1.487848596000000,1.566077718000000,1147.130188000000089,14.948605380000000,-93.530903440000003,44.077551659999997,4,0
198,198,95.921000000000006,127.450000000000003,87.316000000000003,104.989562300000003,0.163562995000000,0.141150821000000,0.231737165000000,0.685100039000000,71.662999999999997,0.022013795000000,-0.016761564000000,71.640986200000000,0.276787060000000,0.319593951000000,1.328697574000000,1.370942239000000,89.992000000000004,124.870000000000005,81.763999999999996,100.625425300000003,0.185017177000000,0.162327447000000,0.262047514000000,0.654792985000000,77.983999999999995,0.003771753000000,-0.035062334000000,77.980228249999996,0.316319805000000,0.358788129000000,1.387567784000000,1.432586713000000,74.724999999999994,109.299999999999997,69.102000000000004,86.227223140000007,0.206311892000000,0.187882081000000,0.300853615000000,0.632223239000000,74.772999999999996,-0.018508496000000,-0.049608299000000,74.791508500000006,0.362952072000000,0.396422487000000,1.462696554000000,1.501301835000000,44.689999999999998,65.549999999999997,38.545000000000002,50.923850420000001,0.223318637000000,0.189223512000000,0.290954739000000,0.588024409000000,47.865000000000002,-0.020055785000000,-0.077877474000000,47.885055790000003,0.365364937000000,0.427656514000000,1.466771090000000,1.540831076000000,1146.868273000000045,14.942459950000000,-93.530903440000003,44.077512659999996,1,0
199,199,91.227999999999994,121.989999999999995,82.793999999999997,100.098209299999994,0.167362836000000,0.144274874000000,0.235861498000000,0.678694975000000,69.957999999999998,0.019354621000000,-0.020534303000000,69.938645379999997,0.282665987000000,0.326656116000000,1.337199106000000,1.381100017000000,86.594999999999999,121.969999999999999,77.891999999999996,97.369636929999999,0.194534152000000,0.169611392000000,0.270713919000000,0.638616053000000,79.453000000000003,-0.002572812000000,-0.045106944000000,79.455572810000007,0.329736905000000,0.376085536000000,1.408510884000000,1.459076942000000,71.394000000000005,106.390000000000001,64.421000000000006,82.796941520000004,0.220786299000000,0.196845610000000,0.308707427000000,0.605517436000000,76.965000000000003,-0.026582440000000,-0.066887967000000,76.991582440000002,0.379005444000000,0.422133114000000,1.490181248000000,1.542063651000000,42.829000000000001,63.859000000000002,36.847000000000001,49.227351919999997,0.231646046000000,0.197116827000000,0.301112527000000,0.577005590000000,48.042000000000002,-0.027159926000000,-0.085506671000000,48.069159929999998,0.379488607000000,0.441975077000000,1.491022438000000,1.567620739000000,1146.522746000000097,15.056975370000000,-93.530903440000003,44.077473660000003,1,0
200,200,87.355000000000004,117.730000000000004,77.802000000000007,95.819970310000002,0.175486812000000,0.148109321000000,0.238641453000000,0.660851100000000,70.302999999999997,0.016144255000000,-0.031133279000000,70.286855739999993,0.289860161000000,0.341968623000000,1.347719077000000,1.400710161000000,85.822000000000003,120.709999999999994,76.680000000000007,96.291471040000005,0.195379306000000,0.168922976000000,0.268675107000000,0.635241488000000,78.918000000000006,-0.001974493000000,-0.047166081000000,78.919974490000001,0.328472984000000,0.377750247000000,1.406515812000000,1.460272216000000,73.087000000000003,107.510000000000005,67.170000000000002,84.482579209999997,0.210435801000000,0.190606710000000,0.303481534000000,0.624779090000000,74.763000000000005,-0.020939835000000,-0.054373666000000,74.783939829999994,0.367849124000000,0.403770103000000,1.470986632000000,1.512927442000000,44.453000000000003,65.965000000000003,38.093000000000004,50.919960340000003,0.230254201000000,0.194823308000000,0.297435188000000,0.577472902000000,49.384000000000000,-0.025121371000000,-0.085076526000000,49.409121370000001,0.375397965000000,0.439727396000000,1.483926844000000,1.562219684000000,1146.294840000000022,15.333421070000000,-93.530903440000003,44.077434660000002,1,0
